CNJ,CNJYear,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
1000851-92.2018.5.02.0007,2018,Ação Trabalhista - Rito Ordinário,Intervalo Intrajornada - Adicional Noturno - Adicional de Horas Extras - Divisor - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Licitude / Ilicitude da Terceirização - Prorrogação do Horário Noturno - Reflexos - Tomador de Serviços / Terceirização,FALSE,no,ok,no,no,false
1000851-92.2018.5.02.0007,2018,Ação Trabalhista - Rito Ordinário,Intervalo Intrajornada - Adicional Noturno - Adicional de Horas Extras - Divisor - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Licitude / Ilicitude da Terceirização - Prorrogação do Horário Noturno - Reflexos - Tomador de Serviços / Terceirização,FALSE,no,ok,no,no,false
0010703-93.2016.5.03.0139,2016,Ação Trabalhista - Rito Ordinário,Comissionista - Adicional de Horas Extras - Hora Extra - Integração - Integração ao Salário,FALSE,no,ok,no,no,false
0010703-93.2016.5.03.0139,2016,Ação Trabalhista - Rito Ordinário,Comissionista - Adicional de Horas Extras - Hora Extra - Integração - Integração ao Salário,FALSE,no,ok,no,no,false
0011143-03.2013.5.01.0058,2013,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1001214-08.2022.5.02.0050,2022,Ação Trabalhista - Rito Ordinário,"Rescisão Indireta - Integração em Verbas Rescisórias - Salário / Diferença Salarial - DIREITO DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios - Rescisão do Contrato de Trabalho",FALSE,no,ok,no,no,false
0002060-63.2014.5.08.0209,2014,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0100462-44.2020.5.01.0055,2020,Ação Trabalhista - Rito Ordinário,Salário por Equiparação / Isonomia,FALSE,no,ok,no,no,false
0100462-44.2020.5.01.0055,2020,Ação Trabalhista - Rito Ordinário,Salário por Equiparação / Isonomia,FALSE,no,ok,no,no,false
1000309-50.2022.5.02.0002,2022,Ação Trabalhista - Rito Ordinário,"Indenização por Dano Moral - Multa Convencional - Adicional de Hora Extra - Horas Extras - Integração em Verbas Rescisórias - Intervalo Intrajornada - Reflexos - Ajuda / Tíquete Alimentação - Intervalo Interjornadas - Adicional de Horas Extras - Descontos Salariais - Devolução - Divisor - Base de Cálculo - Acordo e Convenção Coletivos de Trabalho - Salário / Diferença Salarial - Multa Prevista em Norma Coletiva - Duração do Trabalho - Responsabilidade Civil em Outras Relações de Trabalho - DIREITO DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios - Direito Coletivo",FALSE,no,ok,no,no,false
0000823-91.2017.5.09.0651,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000559-53.2017.5.14.0031,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1000192-66.2014.5.02.0252,2014,Ação Trabalhista - Rito Ordinário,Multa do Artigo 477 da CLT,FALSE,no,ok,no,no,false
1000192-66.2014.5.02.0252,2014,Ação Trabalhista - Rito Ordinário,Multa do Artigo 477 da CLT,FALSE,no,ok,no,no,false
0000878-70.2021.5.09.0661,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0001024-60.2016.5.09.0670,2016,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000125-24.2022.5.05.0101,2022,Ação Trabalhista - Rito Ordinário,"Multa do Artigo 477 da CLT - Adicional de Insalubridade - Aviso Prévio - Multa do Artigo 467 da CLT - Décimo Terceiro Salário Proporcional - Férias Proporcionais - Saldo de Salário - FGTS - Horas Extras - Adicional de Periculosidade - Verbas Rescisórias - Seguro Desemprego - Depósito / Diferença de Recolhimento - Décimo Terceiro Salário - Salário / Diferença Salarial - Adicional - Dispensa / Rescisão do Contrato de Trabalho - Guias do Seguro Desemprego - Comissões - Ônus da Prova - Descontos Previdenciários - Férias / Gozo / Fruição - Duração do Trabalho - Contrato Individual de Trabalho - Juros de Mora - Descontos Fiscais - Prescrição - Competência da Justiça do Trabalho - Provas - Processo e Procedimento - Direito de Greve - Abusividade / Ilegalidade - Competência - Jurisdição e Competência - DIREITO DO TRABALHO - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios - Rescisão do Contrato de Trabalho - Direito Coletivo",FALSE,no,ok,no,ok,false
0100749-35.2018.5.01.0521,2018,Ação Trabalhista - Rito Ordinário,Abrangência da Condenação,FALSE,no,ok,no,no,false
0100749-35.2018.5.01.0521,2018,Ação Trabalhista - Rito Ordinário,Abrangência da Condenação,FALSE,no,ok,no,no,false
0011661-53.2018.5.15.0017,2018,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000257-49.2021.5.06.0211,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0012609-54.2016.5.03.0031,2016,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0100516-75.2022.5.01.0043,2022,Ação Trabalhista - Rito Ordinário,Indenização por Dano Moral - Multa do Artigo 477 da CLT - Horas Extras - Adicional Noturno - Intervalo Intrajornada - Verbas Rescisórias - Repouso Semanal Remunerado e Feriado - Reconhecimento de Relação de Emprego - Feriado em Dobro - Trabalho aos Domingos - Duração do Trabalho - Contrato Individual de Trabalho - Responsabilidade Civil do Empregador - DIREITO DO TRABALHO - Rescisão do Contrato de Trabalho,FALSE,no,ok,no,no,false
1001319-32.2018.5.02.0015,2018,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000467-36.2017.5.09.0671,2017,Ação Trabalhista - Rito Ordinário,"Adicional de Horas Extras, Adicional Noturno, Ajuda / Tíquete Alimentação, FGTS, Indenização por Dano Moral, Intervalo Interjornadas, Intervalo Intrajornada, Multa Convencional",FALSE,no,ok,no,no,false
0000538-15.2021.5.06.0143,2021,Ação Trabalhista - Rito Ordinário,Adicional de Horas Extras - Adicional de Hora Extra - Intervalo 15 Minutos Mulher,FALSE,no,ok,no,no,false
0000538-15.2021.5.06.0143,2021,Ação Trabalhista - Rito Ordinário,Adicional de Horas Extras - Adicional de Hora Extra - Intervalo 15 Minutos Mulher,FALSE,no,ok,no,no,false
0000824-76.2017.5.06.0193,2017,Ação Trabalhista - Rito Ordinário,Adicional de Periculosidade,FALSE,no,ok,no,no,false
0000824-76.2017.5.06.0193,2017,Ação Trabalhista - Rito Ordinário,Adicional de Periculosidade,FALSE,no,ok,no,no,false
0010815-84.2020.5.03.0151,2020,Ação Trabalhista - Rito Ordinário,Atos Discriminatórios,FALSE,no,ok,no,ok,false
0010815-84.2020.5.03.0151,2020,Ação Trabalhista - Rito Ordinário,Atos Discriminatórios,FALSE,no,ok,no,ok,false
0002287-12.2015.5.06.0391,2015,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000929-57.2015.5.12.0031,2015,Ação Trabalhista - Rito Ordinário,Assédio Moral,FALSE,no,ok,no,no,false
0011876-76.2017.5.15.0045,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0012361-55.2016.5.15.0031,2016,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010830-55.2021.5.15.0128,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1000070-98.2021.5.02.0481,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0001272-71.2015.5.19.0059,2015,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000333-86.2010.5.01.0053,2010,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000213-70.2012.5.10.0005,2012,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010788-26.2017.5.15.0005,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010709-17.2022.5.15.0120,2022,Ação Trabalhista - Rito Ordinário,"Contratuais - FGTS - Horas Extras - Adicional de Periculosidade - Adicional Noturno - Adicional de Horas Extras - Reconhecimento de Relação de Emprego - Prorrogação do Horário Noturno - Base de Cálculo - Adicional - Honorários Advocatícios - Duração do Trabalho - Contrato Individual de Trabalho - Sucumbência - DIREITO DO TRABALHO - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Remuneração, Verbas Indenizatórias e Benefícios",FALSE,no,ok,no,no,false
0011386-94.2013.5.01.0009,2013,Ação Trabalhista - Rito Ordinário,Aviso Prévio,FALSE,no,ok,no,no,false
0011386-94.2013.5.01.0009,2013,Ação Trabalhista - Rito Ordinário,Aviso Prévio,FALSE,no,ok,no,no,false
1001404-94.2016.5.02.0271,2016,Ação Trabalhista - Rito Ordinário,Abandono de Emprego,FALSE,no,ok,no,no,false
0000604-47.2018.5.05.0201,2018,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1001237-54.2021.5.02.0707,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0001948-91.2017.5.09.0652,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0011012-23.2020.5.03.0027,2020,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
0000041-22.2014.5.05.0192,2014,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010742-73.2022.5.15.0001,2022,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego - Adicional Noturno - Adicional de Horas Extras - Adicional de Periculosidade - Ajuda / Tíquete Alimentação - Ajuda Combustível - Ajuda Quilometragem - Ajuda de Custo - Alimentação - Anotação / Baixa / Retificação - Aviso Prévio - Base de Cálculo - Base de Cálculo - Base de Cálculo - Cesta Básica - Controle de Jornada - Décimo Terceiro Salário - Décimo Terceiro Salário Proporcional - FGTS - Férias / Gozo / Fruição - Férias Proporcionais - Gratificação de Férias - Grupo Econômico - Guias do Seguro Desemprego - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Intervalo Intrajornada - Levantamento do FGTS - Multa Convencional - Multa Prevista em Norma Coletiva - Multa de 40% do FGTS - Multa do Artigo 477 da CLT - Repouso Semanal Remunerado e Feriado - Seguro Desemprego - Seguro de Vida - Tomador de Serviços / Terceirização - Verbas Rescisórias,FALSE,no,ok,no,no,false
0010742-73.2022.5.15.0001,2022,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego - Adicional Noturno - Adicional de Horas Extras - Adicional de Periculosidade - Ajuda / Tíquete Alimentação - Ajuda Combustível - Ajuda Quilometragem - Ajuda de Custo - Alimentação - Anotação / Baixa / Retificação - Aviso Prévio - Base de Cálculo - Base de Cálculo - Base de Cálculo - Cesta Básica - Controle de Jornada - Décimo Terceiro Salário - Décimo Terceiro Salário Proporcional - FGTS - Férias / Gozo / Fruição - Férias Proporcionais - Gratificação de Férias - Grupo Econômico - Guias do Seguro Desemprego - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Intervalo Intrajornada - Levantamento do FGTS - Multa Convencional - Multa Prevista em Norma Coletiva - Multa de 40% do FGTS - Multa do Artigo 477 da CLT - Repouso Semanal Remunerado e Feriado - Seguro Desemprego - Seguro de Vida - Tomador de Serviços / Terceirização - Verbas Rescisórias,FALSE,no,ok,no,no,false
0010481-42.2017.5.03.0026,2017,Ação Trabalhista - Rito Ordinário,Salário por Fora - Integração,FALSE,no,ok,no,no,false
0010481-42.2017.5.03.0026,2017,Ação Trabalhista - Rito Ordinário,Salário por Fora - Integração,FALSE,no,ok,no,no,false
0010331-90.2021.5.15.0057,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000030-78.2016.5.23.0076,2016,Ação Trabalhista - Rito Ordinário,Salário por Fora - Integração - Comissionista - Depósito / Diferença de Recolhimento - Décimo Terceiro Salário - Indenização / Dobra / Terço Constitucional - Intervalo Interjornadas - Multa de 40% do FGTS - Reflexos,FALSE,no,ok,no,no,false
0012514-43.2015.5.15.0025,2015,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
0012514-43.2015.5.15.0025,2015,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
0100567-43.2016.5.01.0481,2016,Ação Trabalhista - Rito Ordinário,Ente Público - Multa do Artigo 467 da CLT - Participação nos Lucros ou Resultados - PLR - Reajuste Salarial,FALSE,no,ok,no,no,false
1000183-05.2018.5.02.0466,2018,Ação Trabalhista - Rito Ordinário,Adicional de Periculosidade,FALSE,no,ok,no,no,false
1000183-05.2018.5.02.0466,2018,Ação Trabalhista - Rito Ordinário,Adicional de Periculosidade,FALSE,no,ok,no,no,false
0079900-76.2008.5.04.0305,2008,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1000838-60.2016.5.02.0461,2016,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
1000838-60.2016.5.02.0461,2016,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
0010658-15.2016.5.03.0099,2016,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0001539-54.2017.5.05.0191,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010030-69.2014.5.03.0075,2014,Ação Trabalhista - Rito Ordinário,Adicional de Hora Extra,FALSE,no,ok,no,no,false
0010030-69.2014.5.03.0075,2014,Ação Trabalhista - Rito Ordinário,Adicional de Hora Extra,FALSE,no,ok,no,no,false
1000266-74.2021.5.02.0382,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1000969-02.2018.5.02.0320,2018,Ação Trabalhista - Rito Ordinário,Anotação / Baixa / Retificação,FALSE,no,ok,no,no,false
1000969-02.2018.5.02.0320,2018,Ação Trabalhista - Rito Ordinário,Anotação / Baixa / Retificação,FALSE,no,ok,no,no,false
0010659-15.2018.5.15.0028,2018,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0000302-71.2016.5.23.0141,2016,Ação Trabalhista - Rito Ordinário,"Aviso Prévio, Adicional de Horas Extras, Anotação / Baixa / Retificação, Desabonadora, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT",FALSE,no,ok,no,no,false
0000302-71.2016.5.23.0141,2016,Ação Trabalhista - Rito Ordinário,"Aviso Prévio, Adicional de Horas Extras, Anotação / Baixa / Retificação, Desabonadora, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT",FALSE,no,ok,no,no,false
1001234-89.2022.5.02.0311,2022,Ação Trabalhista - Rito Ordinário,"Indenização por Dano Moral - Adicional de Insalubridade - Horas Extras - Adicional - Duração do Trabalho - Responsabilidade Civil em Outras Relações de Trabalho - DIREITO DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios",FALSE,no,ok,no,no,false
0010042-42.2021.5.03.0171,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0011776-93.2015.5.01.0203,2015,Ação Trabalhista - Rito Ordinário,"Horas Extras, Abono, Contratuais, FGTS, Intervalo Intrajornada, Reflexos, Verbas Rescisórias",FALSE,no,ok,no,no,false
0011776-93.2015.5.01.0203,2015,Ação Trabalhista - Rito Ordinário,"Horas Extras, Abono, Contratuais, FGTS, Intervalo Intrajornada, Reflexos, Verbas Rescisórias",FALSE,no,ok,no,no,false
0001713-25.2010.5.06.0371,2010,Ação Trabalhista - Rito Ordinário,"Aviso Prévio, Férias Coletivas, Férias Proporcionais, Gratificação de Férias, Indenização / Dobra / Terço Constitucional, Multa de 40% do FGTS, Multa do Artigo 477 da CLT, Proporcional, Salário / Diferença Salarial, Ônus da Prova",FALSE,no,ok,no,no,false
0001713-25.2010.5.06.0371,2010,Ação Trabalhista - Rito Ordinário,"Aviso Prévio, Férias Coletivas, Férias Proporcionais, Gratificação de Férias, Indenização / Dobra / Terço Constitucional, Multa de 40% do FGTS, Multa do Artigo 477 da CLT, Proporcional, Salário / Diferença Salarial, Ônus da Prova",FALSE,no,ok,no,no,false
0010630-12.2018.5.15.0077,2018,Ação Trabalhista - Rito Ordinário,Devolução / Entrega de Objetos / Documentos - Acúmulo de Função - Adicional de Hora Extra - Doença Ocupacional - Doença Ocupacional - Estabilidade Decorrente de Norma Coletiva,FALSE,no,ok,no,no,false
0010630-12.2018.5.15.0077,2018,Ação Trabalhista - Rito Ordinário,Devolução / Entrega de Objetos / Documentos - Acúmulo de Função - Adicional de Hora Extra - Doença Ocupacional - Doença Ocupacional - Estabilidade Decorrente de Norma Coletiva,FALSE,no,ok,no,no,false
1000644-90.2017.5.02.0472,2017,Ação Trabalhista - Rito Ordinário,Rescisão Indireta,FALSE,no,ok,no,no,false
1001871-37.2017.5.02.0013,2017,Ação Trabalhista - Rito Ordinário,Empreitada / Dono da Obra,FALSE,no,ok,no,no,false
1001871-37.2017.5.02.0013,2017,Ação Trabalhista - Rito Ordinário,Empreitada / Dono da Obra,FALSE,no,ok,no,no,false
0001483-42.2014.5.05.0121,2014,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0100505-72.2019.5.01.0521,2019,Ação Trabalhista - Rito Ordinário,Verbas Rescisórias,FALSE,no,ok,no,no,false
0100505-72.2019.5.01.0521,2019,Ação Trabalhista - Rito Ordinário,Verbas Rescisórias,FALSE,no,ok,no,no,false
0000954-64.2017.5.08.0014,2017,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0010029-54.2017.5.15.0137,2017,Ação Trabalhista - Rito Ordinário,Horas Extras,FALSE,no,ok,no,no,false
0001872-11.2016.5.20.0001,2016,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
1001703-40.2021.5.02.0063,2021,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0001412-02.2014.5.09.0130,2014,Ação Trabalhista - Rito Ordinário,Adicional de Horas Extras,FALSE,no,ok,no,no,false
0011048-64.2015.5.01.0005,2015,Ação Trabalhista - Rito Ordinário,Rescisão Indireta - Acúmulo de Função - Base de Cálculo - Depósito / Diferença de Recolhimento - Fruição / Gozo - Férias Proporcionais - Levantamento / Liberação - Liberação / Entrega das Guias - Multa de 40% do FGTS - Salário por Acúmulo de Cargo / Função - Ônus da Prova,FALSE,no,ok,no,no,false
0011543-80.2018.5.15.0113,2018,Ação Trabalhista - Rito Ordinário,,FALSE,no,ok,no,vazio,false
0011261-98.2017.5.18.0014,2017,Ação Trabalhista - Rito Ordinário,Aviso Prévio,FALSE,no,ok,no,no,false
0011261-98.2017.5.18.0014,2017,Ação Trabalhista - Rito Ordinário,Aviso Prévio,FALSE,no,ok,no,no,false
0010754-60.2017.5.15.0002,2017,Ação Trabalhista - Rito Ordinário,Multa do Artigo 467 da CLT - Adicional de Hora Extra - Intervalo 15 Minutos Mulher - Multa do Artigo 477 da CLT,FALSE,no,ok,no,no,false
0010754-60.2017.5.15.0002,2017,Ação Trabalhista - Rito Ordinário,Multa do Artigo 467 da CLT - Adicional de Hora Extra - Intervalo 15 Minutos Mulher - Multa do Artigo 477 da CLT,FALSE,no,ok,no,no,false
