cnj_number,doc_id_type,doc_id_number,canonical_name,canonical_type,cover_name,court,forum,court_section,nature,subject,laws_via_cnj_subject,pole,is_criminal,is_carta_precatoria
0010667-56.2022.5.03.0134,CPF,CPF,NOME,NOME,NOME,TRT3,Vara do Trabalho,5ª Vara do Trabalho de Uberlândia,Ação Trabalhista - Rito Ordinário,"Horas Extras - Comissão - Salário por Fora - Integração - Intervalo Intrajornada - Intervalo Interjornadas - Repouso Semanal Remunerado e Feriado - Honorários na Justiça do Trabalho - Salário / Diferença Salarial - Diárias - Duração do Trabalho - Sucumbência - DIREITO DO TRABALHO - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Remuneração, Verbas Indenizatórias e Benefícios",,polo_ativo,FALSE,FALSE
1001202-71.2020.5.02.0241,CPF,CPF,NOME,NOME,NOME,TRT2,,1ª Vara do Trabalho de Cotia,Ação Trabalhista - Rito Ordinário,Intervalo Interjornadas - Horas Extras - Intervalo Intrajornada - Vale Transporte,,polo_ativo,FALSE,FALSE
1001202-71.2020.5.02.0241,CPF,CPF,NOME,NOME,NOME,TRT2,,1ª Vara do Trabalho de Cotia,Ação Trabalhista - Rito Ordinário,Intervalo Interjornadas - Horas Extras - Intervalo Intrajornada - Vale Transporte,,polo_ativo,FALSE,FALSE
0000956-07.2011.5.04.0030,CPF,CPF,NOME,NOME,NOME,TRT4,,30ª VARA DO TRABALHO DE PORTO ALEGRE,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1001466-74.2017.5.02.0312,CPF,CPF,NOME,NOME,NOME,TRT2,2ª Turma,2ª Vara do Trabalho de Guarulhos,Ação Trabalhista - Rito Ordinário,"Abono, Adicional Noturno, Adicional de Horas Extras, Adicional de Periculosidade, Anotação / Baixa / Retificação, Banco de Horas, Contratuais, Cálculo / Repercussão, Décimo Terceiro Salário Proporcional, Expurgos Inflacionários, Feriado em Dobro, Férias Proporcionais, Horas in Itinere, Indenizado - Efeitos, Indenização, Intervalo Intrajornada, Multa Convencional, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Prorrogação do Horário Noturno, Repouso Semanal Remunerado e Feriado, Saldo de Salário, Salário por Acúmulo de Cargo / Função, Trabalho aos Domingos",,polo_ativo,FALSE,FALSE
1001800-19.2017.5.02.0374,CPF,CPF,NOME,NOME,NOME,TRT2,,4ª Vara do Trabalho de Mogi das Cruzes,Ação Trabalhista - Rito Ordinário,Comissão,,polo_ativo,FALSE,FALSE
1001800-19.2017.5.02.0374,CPF,CPF,NOME,NOME,NOME,TRT2,,4ª Vara do Trabalho de Mogi das Cruzes,Ação Trabalhista - Rito Ordinário,Comissão,,polo_ativo,FALSE,FALSE
0020052-33.2019.5.04.0028,CPF,CPF,NOME,NOME,NOME,TRT4,,30ª VARA DO TRABALHO DE PORTO ALEGRE,Ação Trabalhista - Rito Ordinário,Acidente de Trabalho,,polo_ativo,FALSE,FALSE
0020246-04.2021.5.04.0015,CPF,CPF,NOME,NOME,NOME,TRT4,,15ª VARA DO TRABALHO DE PORTO ALEGRE,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010061-17.2021.5.15.0138,CPF,CPF,NOME,NOME,NOME,TRT15,,2ª Vara do Trabalho de Jacareí,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego,,polo_ativo,FALSE,FALSE
0010061-17.2021.5.15.0138,CPF,CPF,NOME,NOME,NOME,TRT15,,2ª Vara do Trabalho de Jacareí,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego,,polo_ativo,FALSE,FALSE
1001706-18.2021.5.02.0605,CPF,CPF,NOME,NOME,NOME,TRT2,,5ª Vara do Trabalho de São Paulo - Zona Leste,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000546-37.2022.5.09.0025,CPF,CPF,NOME,NOME,NOME,TRT9,Vara do Trabalho,01ª VARA DO TRABALHO DE UMUARAMA,Ação Trabalhista - Rito Ordinário,"Indenização por Dano Moral - Multa do Artigo 477 da CLT - Multa de 40% do FGTS - Multa do Artigo 467 da CLT - FGTS - Horas Extras - Verbas Rescisórias - Reflexos - Intervalo Interjornadas - Reconhecimento de Relação de Emprego - CTPS - Multa Prevista em Norma Coletiva - Duração do Trabalho - Contrato Individual de Trabalho - Provas - Processo e Procedimento - Assistência Judiciária Gratuita - Responsabilidade Civil do Empregador - DIREITO DO TRABALHO - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Remuneração, Verbas Indenizatórias e Benefícios - Rescisão do Contrato de Trabalho","- Artigo 102 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 101 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 100 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 99 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 98 da Lei nº 13.105 de 16 de Março de 2015",polo_ativo,FALSE,FALSE
0000365-10.2020.5.09.0024,CPF,CPF,NOME,NOME,NOME,TRT9,,01ª VARA DO TRABALHO DE PONTA GROSSA,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010818-92.2019.5.03.0080,CPF,CPF,NOME,NOME,NOME,TRT3,,Vara do Trabalho de Patrocínio,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000121-88.2021.5.02.0003,CPF,CPF,NOME,NOME,NOME,TRT2,,3ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0020602-28.2019.5.04.0028,CPF,CPF,NOME,NOME,NOME,TRT4,,30ª VARA DO TRABALHO DE PORTO ALEGRE,Ação Trabalhista - Rito Ordinário,Acidente de Trabalho,,polo_ativo,FALSE,FALSE
1000224-40.2021.5.02.0086,CPF,CPF,NOME,NOME,NOME,TRT2,,86ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,Redução / Supressão Prevista em Norma Coletiva,,polo_ativo,FALSE,FALSE
1000224-40.2021.5.02.0086,CPF,CPF,NOME,NOME,NOME,TRT2,,86ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,Redução / Supressão Prevista em Norma Coletiva,,polo_ativo,FALSE,FALSE
0010971-47.2014.5.15.0087,CPF,CPF,NOME,NOME,NOME,TRT15,,1ª Vara do Trabalho de Paulínia,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000436-29.2022.5.02.0441,CPF,CPF,NOME,NOME,NOME,TRT2,Vara do Trabalho,1ª Vara do Trabalho de Santos,Ação Trabalhista - Rito Ordinário,"Indenização por Dano Moral - Horas Extras - Adicional Noturno - Intervalo Intrajornada - Intervalo Interjornadas - Honorários na Justiça do Trabalho - Descontos Salariais - Devolução - Duração do Trabalho - Responsabilidade Civil em Outras Relações de Trabalho - Sucumbência - DIREITO DO TRABALHO - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Remuneração, Verbas Indenizatórias e Benefícios","- Artigo 186 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 954 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 952 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 951 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 950 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 949 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 948 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 947 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 946 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 945 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 944 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 943 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 942 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 941 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 940 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 939 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 938 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 937 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 936 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 935 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 934 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 933 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 932 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 931 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 930 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 929 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 928 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
1001336-07.2019.5.02.0024,CPF,CPF,NOME,NOME,NOME,TRT2,,1ª Vara do Trabalho de Osasco,Ação Trabalhista - Rito Ordinário,"Adicional de Horas Extras, Abrangência da Condenação, Adicional de Periculosidade, Aviso Prévio, Décimo Terceiro Salário Proporcional, Férias Proporcionais, Multa Convencional, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Participação nos Lucros ou Resultados - PLR, Saldo de Salário",,polo_ativo,FALSE,FALSE
0010432-85.2013.5.01.0223,CPF,CPF,NOME,NOME,NOME,TRT1,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0045800-91.1996.5.01.0243,CPF,CPF,NOME,NOME,NOME,TRT1,,2a Turma,Ação Trabalhista - Rito Ordinário,,,polo_passivo,FALSE,FALSE
1000179-44.2022.5.02.0072,CPF,CPF,NOME,NOME,NOME,TRT2,,72ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000771-22.2022.5.02.0385,CPF,CPF,NOME,NOME,NOME,TRT2,Vara do Trabalho,5ª Vara do Trabalho de Osasco,Ação Trabalhista - Rito Ordinário,"Multa do Artigo 477 da CLT - Décimo Terceiro Salário Proporcional - FGTS - Horas Extras - Intervalo Intrajornada - Verbas Rescisórias - Ajuda / Tíquete Alimentação - Vale Transporte - Participação nos Lucros ou Resultados - PLR - Reconhecimento de Relação de Emprego - Duração do Trabalho - Contrato Individual de Trabalho - DIREITO DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios - Rescisão do Contrato de Trabalho",,polo_ativo,FALSE,FALSE
0012930-35.2017.5.15.0059,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Pindamonhangaba,Ação Trabalhista - Rito Ordinário,"Salário por Fora - Integração, Adicional de Hora Extra, Ajuda / Tíquete Alimentação, Indenização por Dano Material, Intervalo Interjornadas, Multa de 40% do FGTS",,polo_ativo,FALSE,FALSE
0012930-35.2017.5.15.0059,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Pindamonhangaba,Ação Trabalhista - Rito Ordinário,"Salário por Fora - Integração, Adicional de Hora Extra, Ajuda / Tíquete Alimentação, Indenização por Dano Material, Intervalo Interjornadas, Multa de 40% do FGTS",,polo_passivo,FALSE,FALSE
0020278-74.2015.5.04.0611,CPF,CPF,NOME,NOME,NOME,TRT4,,VARA DO TRABALHO DE CRUZ ALTA,Ação Trabalhista - Rito Ordinário,"Aviso Prévio, DIREITO DO TRABALHO, Rescisão do Contrato de Trabalho, Verbas Rescisórias",,polo_ativo,FALSE,FALSE
0000500-11.2015.5.14.0007,CPF,CPF,NOME,NOME,NOME,TRT14,,,Ação Trabalhista - Rito Ordinário,Adicional Noturno - Adicional de Hora Extra - Aviso Prévio - Cesta Básica - Contratuais - Depósito / Diferença de Recolhimento - Divisor - Décimo Terceiro Salário - Décimo Terceiro Salário Proporcional - Férias Proporcionais - Indenização - Indenização / Dobra / Terço Constitucional - Indenização por Dano Moral - Integração ao Salário - Intervalo Interjornadas - Levantamento / Liberação - Liberação / Entrega das Guias - Multa Prevista em Norma Coletiva - Multa de 40% do FGTS - Multa do Artigo 467 da CLT - Multa do Artigo 477 da CLT - Norma Coletiva - Aplicabilidade / Cumprimento - Reconhecimento de Relação de Emprego - Reflexos - Saldo de Salário - Salário por Fora - Integração,,polo_passivo,FALSE,FALSE
0000500-11.2015.5.14.0007,CPF,CPF,NOME,NOME,NOME,TRT14,,,Ação Trabalhista - Rito Ordinário,Adicional Noturno - Adicional de Hora Extra - Aviso Prévio - Cesta Básica - Contratuais - Depósito / Diferença de Recolhimento - Divisor - Décimo Terceiro Salário - Décimo Terceiro Salário Proporcional - Férias Proporcionais - Indenização - Indenização / Dobra / Terço Constitucional - Indenização por Dano Moral - Integração ao Salário - Intervalo Interjornadas - Levantamento / Liberação - Liberação / Entrega das Guias - Multa Prevista em Norma Coletiva - Multa de 40% do FGTS - Multa do Artigo 467 da CLT - Multa do Artigo 477 da CLT - Norma Coletiva - Aplicabilidade / Cumprimento - Reconhecimento de Relação de Emprego - Reflexos - Saldo de Salário - Salário por Fora - Integração,,polo_passivo,FALSE,FALSE
1001228-89.2016.5.02.0312,CPF,CPF,NOME,NOME,NOME,TRT2,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0011141-61.2015.5.01.0511,CPF,CPF,NOME,NOME,NOME,TRT1,,1ª Vara do Trabalho de Nova Friburgo,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego,,polo_ativo,FALSE,FALSE
0101695-58.2016.5.01.0074,CPF,CPF,NOME,NOME,NOME,TRT1,,74ª Vara do Trabalho do Rio de Janeiro,Ação Trabalhista - Rito Ordinário,"Multa do Artigo 477 da CLT, Aviso Prévio, Férias Proporcionais, Levantamento / Liberação, Multa de 40% do FGTS, Multa do Artigo 467 da CLT",,polo_ativo,FALSE,FALSE
0101695-58.2016.5.01.0074,CPF,CPF,NOME,NOME,NOME,TRT1,,74ª Vara do Trabalho do Rio de Janeiro,Ação Trabalhista - Rito Ordinário,"Multa do Artigo 477 da CLT, Aviso Prévio, Férias Proporcionais, Levantamento / Liberação, Multa de 40% do FGTS, Multa do Artigo 467 da CLT",,polo_ativo,FALSE,FALSE
0011665-65.2021.5.15.0153,CPF,CPF,NOME,NOME,NOME,TRT15,,6ª Vara do Trabalho de Ribeirão Preto,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000396-22.2017.5.02.0312,CPF,CPF,NOME,NOME,NOME,TRT2,,2ª Vara do Trabalho de Guarulhos,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010702-74.2017.5.18.0101,CPF,CPF,NOME,NOME,NOME,TRT18,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000219-70.2021.5.02.0004,CPF,CPF,NOME,NOME,NOME,TRT2,,4ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010269-55.2021.5.15.0023,CPF,CPF,NOME,NOME,NOME,TRT15,,1ª Vara do Trabalho de Jacareí,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000635-98.2020.5.12.0008,CPF,CPF,NOME,NOME,NOME,TRT12,,VARA DO TRABALHO DE CONCÓRDIA,Ação Trabalhista - Rito Ordinário,Desconfiguração de Justa Causa,,polo_ativo,FALSE,FALSE
0000635-98.2020.5.12.0008,CPF,CPF,NOME,NOME,NOME,TRT12,,VARA DO TRABALHO DE CONCÓRDIA,Ação Trabalhista - Rito Ordinário,Desconfiguração de Justa Causa,,polo_ativo,FALSE,FALSE
0000488-66.2022.5.09.0661,CPF,CPF,NOME,NOME,NOME,TRT9,Vara do Trabalho,01ª VARA DO TRABALHO DE MARINGÁ,Ação Trabalhista - Rito Ordinário,Horas Extras - Indenização por Dano Moral - Intervalo Interjornadas - Intervalo Intrajornada - Repouso Semanal Remunerado e Feriado,,polo_ativo,FALSE,FALSE
0010915-69.2016.5.15.0143,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Santa Cruz do Rio Pardo,Ação Trabalhista - Rito Ordinário,,,polo_passivo,FALSE,FALSE
0011837-48.2021.5.15.0010,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Rio Claro,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010534-80.2014.5.01.0059,CPF,CPF,NOME,NOME,NOME,TRT1,,59ª Vara do Trabalho do Rio de Janeiro,Ação Trabalhista - Rito Ordinário,"Anotação / Baixa / Retificação, Adicional de Horas Extras, Aviso Prévio, Contratuais, Décimo Terceiro Salário Proporcional, Ente Público, Férias Proporcionais, Indenização por Dano Moral, Liberação / Entrega das Guias, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT",,polo_ativo,FALSE,FALSE
0010534-80.2014.5.01.0059,CPF,CPF,NOME,NOME,NOME,TRT1,,59ª Vara do Trabalho do Rio de Janeiro,Ação Trabalhista - Rito Ordinário,"Anotação / Baixa / Retificação, Adicional de Horas Extras, Aviso Prévio, Contratuais, Décimo Terceiro Salário Proporcional, Ente Público, Férias Proporcionais, Indenização por Dano Moral, Liberação / Entrega das Guias, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT",,polo_ativo,FALSE,FALSE
1001718-09.2021.5.02.0063,CPF,CPF,NOME,NOME,NOME,TRT2,,63ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0010846-10.2019.5.03.0032,CPF,CPF,NOME,NOME,NOME,TRT3,,4ª Vara do Trabalho de Contagem,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego,,polo_passivo,FALSE,FALSE
0000248-53.2017.5.12.0052,CPF,CPF,NOME,NOME,NOME,TRT12,,2ª VARA DO TRABALHO DE RIO DO SUL,Ação Trabalhista - Rito Ordinário,Desabonadora,,polo_ativo,FALSE,FALSE
0000248-53.2017.5.12.0052,CPF,CPF,NOME,NOME,NOME,TRT12,,2ª VARA DO TRABALHO DE RIO DO SUL,Ação Trabalhista - Rito Ordinário,Desabonadora,,polo_ativo,FALSE,FALSE
0000421-40.2020.5.09.0122,CPF,CPF,NOME,NOME,NOME,TRT9,,04ª VARA DO TRABALHO DE SÃO JOSÉ DOS PINHAIS,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0011588-68.2016.5.15.0044,CPF,CPF,NOME,NOME,NOME,TRT15,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000230-16.2018.5.12.0046,CPF,CPF,NOME,NOME,NOME,TRT12,,2ª VARA DO TRABALHO DE JARAGUÁ DO SUL,Ação Trabalhista - Rito Ordinário,Adicional de Horas Extras,,polo_ativo,FALSE,FALSE
0000230-16.2018.5.12.0046,CPF,CPF,NOME,NOME,NOME,TRT12,,2ª VARA DO TRABALHO DE JARAGUÁ DO SUL,Ação Trabalhista - Rito Ordinário,Adicional de Horas Extras,,polo_ativo,FALSE,FALSE
1000559-41.2020.5.02.0362,CPF,CPF,NOME,NOME,NOME,TRT2,,2ª Vara do Trabalho de Mauá,Ação Trabalhista - Rito Ordinário,"Reconhecimento de Relação de Emprego, Abrangência da Condenação, Acidente de Trabalho, Adicional de Horas Extras, Adicional de Insalubridade, Depósito / Diferença de Recolhimento, Décimo Terceiro Salário Proporcional, Férias Proporcionais, Honorários na Justiça do Trabalho, Indenizado - Efeitos, Indenização / Dobra / Terço Constitucional, Intimação / Notificação, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Saldo de Salário",,polo_ativo,FALSE,FALSE
1000559-41.2020.5.02.0362,CPF,CPF,NOME,NOME,NOME,TRT2,,2ª Vara do Trabalho de Mauá,Ação Trabalhista - Rito Ordinário,"Reconhecimento de Relação de Emprego, Abrangência da Condenação, Acidente de Trabalho, Adicional de Horas Extras, Adicional de Insalubridade, Depósito / Diferença de Recolhimento, Décimo Terceiro Salário Proporcional, Férias Proporcionais, Honorários na Justiça do Trabalho, Indenizado - Efeitos, Indenização / Dobra / Terço Constitucional, Intimação / Notificação, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Saldo de Salário",,polo_ativo,FALSE,FALSE
0010032-84.2019.5.15.0057,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Presidente Venceslau,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego - Adicional Noturno - Adicional de Hora Extra - Anotação na CTPS - Dano Moral / Material - Indenização por Dano Material,,polo_ativo,FALSE,FALSE
0010032-84.2019.5.15.0057,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Presidente Venceslau,Ação Trabalhista - Rito Ordinário,Reconhecimento de Relação de Emprego - Adicional Noturno - Adicional de Hora Extra - Anotação na CTPS - Dano Moral / Material - Indenização por Dano Material,,polo_passivo,FALSE,FALSE
0001038-98.2011.5.02.0319,CPF,CPF,NOME,NOME,NOME,TRT2,,9ª Vara do Trabalho de Guarulhos,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000516-42.2022.5.10.0811,CPF,CPF,NOME,NOME,NOME,TRT10,Vara do Trabalho,1ª Vara do Trabalho de Araguaína - TO,Ação Trabalhista - Rito Ordinário,"Integração em Verbas Rescisórias - Salário / Diferença Salarial - DIREITO DO TRABALHO - Remuneração, Verbas Indenizatórias e Benefícios",,polo_ativo,FALSE,FALSE
0000087-70.2022.5.12.0051,CPF,CPF,NOME,NOME,NOME,TRT12,,4ª VARA DO TRABALHO DE BLUMENAU,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000771-95.2017.5.09.0651,CPF,CPF,NOME,NOME,NOME,TRT9,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
0000750-41.2011.5.05.0005,CPF,CPF,NOME,NOME,NOME,TRT5,,,Ação Trabalhista - Rito Ordinário,,,polo_ativo,FALSE,FALSE
1000997-69.2018.5.02.0384,CPF,CPF,NOME,NOME,NOME,TRT2,6ª Turma,4ª Vara do Trabalho de Osasco,Ação Trabalhista - Rito Ordinário,Horas Extras,,polo_passivo,FALSE,FALSE
1000997-69.2018.5.02.0384,CPF,CPF,NOME,NOME,NOME,TRT2,6ª Turma,4ª Vara do Trabalho de Osasco,Ação Trabalhista - Rito Ordinário,Horas Extras,,polo_ativo,FALSE,FALSE
1001127-85.2016.5.02.0301,CPF,CPF,NOME,NOME,NOME,TRT2,,1ª Vara do Trabalho de Guarujá,Ação Trabalhista - Rito Ordinário,"Salário por Fora - Integração, Adicional Noturno, Adicional de Horas Extras, Adicional de Insalubridade, Aviso Prévio, Comissão, Depósito / Diferença de Recolhimento, Décimo Terceiro Salário Proporcional, Férias Proporcionais, Honorários na Justiça do Trabalho, Indenização, Indenização / Dobra / Terço Constitucional, Indenização por Dano Moral, Integração em Verbas Rescisórias, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Saldo de Salário",,polo_ativo,FALSE,FALSE
1000851-92.2018.5.02.0007,CPF,CPF,NOME,NOME,NOME,TRT2,,7ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,Intervalo Intrajornada - Adicional Noturno - Adicional de Horas Extras - Divisor - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Licitude / Ilicitude da Terceirização - Prorrogação do Horário Noturno - Reflexos - Tomador de Serviços / Terceirização,,polo_ativo,FALSE,FALSE
1000851-92.2018.5.02.0007,CPF,CPF,NOME,NOME,NOME,TRT2,,7ª Vara do Trabalho de São Paulo,Ação Trabalhista - Rito Ordinário,Intervalo Intrajornada - Adicional Noturno - Adicional de Horas Extras - Divisor - Honorários na Justiça do Trabalho - Horas Extras - Horas Extras - Licitude / Ilicitude da Terceirização - Prorrogação do Horário Noturno - Reflexos - Tomador de Serviços / Terceirização,,polo_ativo,FALSE,FALSE
